ticker,company_name,market,sector,industry,internal_category,financial_type,notes,company_name_jpx,market_jpx,sector_jpx,company_name_yf,market_yf,sector_yf,industry_yf,quote_type,currency,country,website,yf_fetch_status
8424.T,"Fuyo General Lease Co., Ltd.",Prime,Industrials,Rental & Leasing Services,leasing,leasing,,芙蓉総合リース,Prime,,"Fuyo General Lease Co., Ltd.",JPX,Industrials,Rental & Leasing Services,EQUITY,JPY,Japan,https://www.fgl.co.jp,ok
8425.T,"Mizuho Leasing Company, Limited",Prime,Financial Services,Credit Services,leasing,leasing,,みずほリース,Prime,,"Mizuho Leasing Company, Limited",JPX,Financial Services,Credit Services,EQUITY,JPY,Japan,https://www.mizuho-ls.co.jp/ja/index.html,ok
8439.T,Tokyo Century Corporation,Prime,Industrials,Rental & Leasing Services,leasing,leasing,,東京センチュリー,Prime,,Tokyo Century Corporation,JPX,Industrials,Rental & Leasing Services,EQUITY,JPY,Japan,https://www.tokyocentury.co.jp,ok
8473.T,"SBI Holdings, Inc.",Prime,Financial Services,Financial Conglomerates,other_financial,other_financial,,ＳＢＩホールディングス,Prime,,"SBI Holdings, Inc.",JPX,Financial Services,Financial Conglomerates,EQUITY,JPY,Japan,https://www.sbigroup.co.jp,ok
8511.T,"Japan Securities Finance Co., Ltd.",Prime,Financial Services,Credit Services,leasing,leasing,,日本証券金融,Prime,,"Japan Securities Finance Co., Ltd.",JPX,Financial Services,Credit Services,EQUITY,JPY,Japan,https://www.jsf.co.jp,ok
8515.T,Aiful Corporation,Prime,Financial Services,Credit Services,leasing,leasing,,アイフル,Prime,,Aiful Corporation,JPX,Financial Services,Credit Services,EQUITY,JPY,Japan,https://www.ir-aiful.com,ok
8522.T,"The Bank of Nagoya, Ltd.",Prime,Financial Services,Banks - Regional,bank,regional_bank,,名古屋銀行,Prime,,"The Bank of Nagoya, Ltd.",JPX,Financial Services,Banks - Regional,EQUITY,JPY,Japan,https://www.meigin.com,ok
8524.T,"North Pacific Bank,Ltd.",Prime,Financial Services,Banks - Regional,bank,regional_bank,,北洋銀行,Prime,,"North Pacific Bank,Ltd.",JPX,Financial Services,Banks - Regional,EQUITY,JPY,Japan,https://www.hokuyobank.co.jp,ok
8541.T,"The Ehime Bank, Ltd.",Prime,Financial Services,Banks - Regional,bank,regional_bank,,愛媛銀行,Prime,,"The Ehime Bank, Ltd.",JPX,Financial Services,Banks - Regional,EQUITY,JPY,Japan,https://www.himegin.co.jp,ok
8544.T,"The Keiyo Bank, Ltd.",Prime,Financial Services,Banks - Regional,bank,regional_bank,,京葉銀行,Prime,,"The Keiyo Bank, Ltd.",JPX,Financial Services,Banks - Regional,EQUITY,JPY,Japan,https://www.keiyobank.co.jp,ok
8550.T,"The Tochigi Bank, Ltd.",Prime,Financial Services,Banks - Regional,bank,regional_bank,,栃木銀行,Prime,,"The Tochigi Bank, Ltd.",JPX,Financial Services,Banks - Regional,EQUITY,JPY,Japan,https://www.tochigibank.co.jp,ok
8551.T,"The Kita-Nippon Bank, Ltd.",Prime,Financial Services,Banks - Regional,bank,regional_bank,,北日本銀行,Prime,,"The Kita-Nippon Bank, Ltd.",JPX,Financial Services,Banks - Regional,EQUITY,JPY,Japan,https://www.kitagin.co.jp,ok
8558.T,"The Towa Bank, Ltd.",Prime,Financial Services,Banks - Regional,bank,regional_bank,,東和銀行,Prime,,"The Towa Bank, Ltd.",JPX,Financial Services,Banks - Regional,EQUITY,JPY,Japan,https://www.towabank.co.jp,ok
8566.T,"Ricoh Leasing Company, Ltd.",Prime,Financial Services,Credit Services,leasing,leasing,,リコーリース,Prime,,"Ricoh Leasing Company, Ltd.",JPX,Financial Services,Credit Services,EQUITY,JPY,Japan,https://www.r-lease.co.jp,ok
8570.T,"AEON Financial Service Co., Ltd.",Prime,Financial Services,Credit Services,leasing,leasing,,イオンフィナンシャルサービス,Prime,,"AEON Financial Service Co., Ltd.",JPX,Financial Services,Credit Services,EQUITY,JPY,Japan,https://www.aeonfinancial.co.jp,ok
8584.T,"JACCS Co., Ltd.",Prime,Financial Services,Credit Services,leasing,leasing,,ジャックス,Prime,,"JACCS Co., Ltd.",JPX,Financial Services,Credit Services,EQUITY,JPY,Japan,https://www.jaccs.co.jp,ok
8585.T,Orient Corporation,Prime,Financial Services,Credit Services,leasing,leasing,,オリエントコーポレーション,Prime,,Orient Corporation,JPX,Financial Services,Credit Services,EQUITY,JPY,Japan,https://www.orico.co.jp,ok
8591.T,ORIX Corporation,Prime,Financial Services,Financial Conglomerates,other_financial,other_financial,,オリックス,Prime,,ORIX Corporation,JPX,Financial Services,Financial Conglomerates,EQUITY,JPY,Japan,https://www.orix.co.jp,ok
8593.T,Mitsubishi HC Capital Inc.,Prime,Financial Services,Credit Services,leasing,leasing,,三菱ＨＣキャピタル,Prime,,Mitsubishi HC Capital Inc.,JPX,Financial Services,Credit Services,EQUITY,JPY,Japan,https://www.mitsubishi-hc-capital.com,ok
8595.T,"JAFCO Group Co., Ltd.",Prime,Financial Services,Asset Management,securities,securities,,ジャフコ　グループ,Prime,,"JAFCO Group Co., Ltd.",JPX,Financial Services,Asset Management,EQUITY,JPY,Japan,https://www.jafco.co.jp,ok
8600.T,"TOMONY Holdings, Inc.",Prime,Financial Services,Banks - Regional,bank,regional_bank,,トモニホールディングス,Prime,,"TOMONY Holdings, Inc.",JPX,Financial Services,Banks - Regional,EQUITY,JPY,Japan,https://www.tomony-hd.co.jp,ok
8601.T,Daiwa Securities Group Inc.,Prime,Financial Services,Capital Markets,securities,securities,,大和証券グループ本社,Prime,,Daiwa Securities Group Inc.,JPX,Financial Services,Capital Markets,EQUITY,JPY,Japan,https://www.daiwa-grp.jp,ok
8604.T,"Nomura Holdings, Inc.",Prime,Financial Services,Capital Markets,other_financial,other_financial,,野村ホールディングス,Prime,,"Nomura Holdings, Inc.",JPX,Financial Services,Capital Markets,EQUITY,JPY,Japan,https://www.nomuraholdings.com,ok
8609.T,Okasan Securities Group Inc.,Prime,Financial Services,Capital Markets,securities,securities,,岡三証券グループ,Prime,,Okasan Securities Group Inc.,JPX,Financial Services,Capital Markets,EQUITY,JPY,Japan,https://www.okasan.jp,ok
8613.T,"Marusan Securities Co., Ltd.",Prime,Financial Services,Capital Markets,securities,securities,,丸三証券,Prime,,"Marusan Securities Co., Ltd.",JPX,Financial Services,Capital Markets,EQUITY,JPY,Japan,https://www.marusan-sec.co.jp,ok
8614.T,"Toyo Securities Co., Ltd.",Prime,Financial Services,Capital Markets,securities,securities,,東洋証券,Prime,,"Toyo Securities Co., Ltd.",JPX,Financial Services,Capital Markets,EQUITY,JPY,Japan,https://www.toyo-sec.co.jp,ok
8616.T,"Tokai Tokyo Financial Holdings, Inc.",Prime,Financial Services,Capital Markets,other_financial,other_financial,,東海東京フィナンシャル・ホールディングス,Prime,,"Tokai Tokyo Financial Holdings, Inc.",JPX,Financial Services,Capital Markets,EQUITY,JPY,Japan,https://www.tokaitokyo-fh.jp,ok
8622.T,"Mito Securities Co., Ltd.",Prime,Financial Services,Capital Markets,securities,securities,,水戸証券,Prime,,"Mito Securities Co., Ltd.",JPX,Financial Services,Capital Markets,EQUITY,JPY,Japan,https://www.mito.co.jp,ok
8624.T,"Ichiyoshi Securities Co., Ltd.",Prime,Financial Services,Asset Management,securities,securities,,いちよし証券,Prime,,"Ichiyoshi Securities Co., Ltd.",JPX,Financial Services,Asset Management,EQUITY,JPY,Japan,https://www.ichiyoshi.co.jp,ok
8628.T,"Matsui Securities Co., Ltd.",Prime,Financial Services,Capital Markets,securities,securities,,松井証券,Prime,,"Matsui Securities Co., Ltd.",JPX,Financial Services,Capital Markets,EQUITY,JPY,Japan,https://www.matsui.co.jp,ok
8630.T,"Sompo Holdings, Inc.",Prime,Financial Services,Insurance - Property & Casualty,insurance,p_and_c_insurance,,ＳＯＭＰＯホールディングス,Prime,,"Sompo Holdings, Inc.",JPX,Financial Services,Insurance - Property & Casualty,EQUITY,JPY,Japan,https://www.sompo-hd.com,ok
8697.T,"Japan Exchange Group, Inc.",Prime,Financial Services,Financial Data & Stock Exchanges,other_financial,other_financial,,日本取引所グループ,Prime,,"Japan Exchange Group, Inc.",JPX,Financial Services,Financial Data & Stock Exchanges,EQUITY,JPY,Japan,https://www.jpx.co.jp,ok
8698.T,"Monex Group, Inc.",Prime,Financial Services,Capital Markets,other_financial,other_financial,,マネックスグループ,Prime,,"Monex Group, Inc.",JPX,Financial Services,Capital Markets,EQUITY,JPY,Japan,https://www.monexgroup.jp,ok
8706.T,"Kyokuto Securities Co., Ltd.",Prime,Financial Services,Capital Markets,securities,securities,,極東証券,Prime,,"Kyokuto Securities Co., Ltd.",JPX,Financial Services,Capital Markets,EQUITY,JPY,Japan,https://www.kyokuto-sec.co.jp,ok
8707.T,"IwaiCosmo Holdings, Inc.",Prime,Financial Services,Capital Markets,other_financial,other_financial,,岩井コスモホールディングス,Prime,,"IwaiCosmo Holdings, Inc.",JPX,Financial Services,Capital Markets,EQUITY,JPY,Japan,https://www.iwaicosmo-hd.jp,ok
8708.T,"Aizawa Securities Group Co., Ltd.",Prime,Financial Services,Capital Markets,securities,securities,,アイザワ証券グループ,Prime,,"Aizawa Securities Group Co., Ltd.",JPX,Financial Services,Capital Markets,EQUITY,JPY,Japan,https://www.aizawa-group.jp,ok
8713.T,FIDEA Holdings Co. Ltd.,Prime,Financial Services,Banks - Regional,bank,regional_bank,,フィデアホールディングス,Prime,,FIDEA Holdings Co. Ltd.,JPX,Financial Services,Banks - Regional,EQUITY,JPY,Japan,https://www.fidea.co.jp,ok
8714.T,"Senshu Ikeda Holdings, Inc.",Prime,Financial Services,Banks - Regional,bank,regional_bank,,池田泉州ホールディングス,Prime,,"Senshu Ikeda Holdings, Inc.",JPX,Financial Services,Banks - Regional,EQUITY,JPY,Japan,https://www.senshuikeda-hd.co.jp,ok
8715.T,"Anicom Holdings, Inc.",Prime,Financial Services,Insurance - Property & Casualty,insurance,p_and_c_insurance,,アニコム　ホールディングス,Prime,,"Anicom Holdings, Inc.",JPX,Financial Services,Insurance - Property & Casualty,EQUITY,JPY,Japan,https://www.anicom.co.jp,ok
8725.T,"MS&AD Insurance Group Holdings, Inc.",Prime,Financial Services,Insurance - Property & Casualty,insurance,p_and_c_insurance,,ＭＳ＆ＡＤインシュアランスグループホールディングス,Prime,,"MS&AD Insurance Group Holdings, Inc.",JPX,Financial Services,Insurance - Property & Casualty,EQUITY,JPY,Japan,https://www.ms-ad-hd.com,ok
8729.T,SONY FINANCIAL GROUP INC,Prime,Financial Services,Insurance - Life,insurance,life_insurance,,ソニーフィナンシャルグループ,Prime,,SONY FINANCIAL GROUP INC,JPX,Financial Services,Insurance - Life,EQUITY,JPY,Japan,https://www.sonyfg.co.jp,ok
8739.T,"SPARX Group Co., Ltd.",Prime,Financial Services,Asset Management,securities,securities,,スパークス・グループ,Prime,,"SPARX Group Co., Ltd.",JPX,Financial Services,Asset Management,EQUITY,JPY,Japan,https://www.sparxgroup.com,ok
8750.T,"Dai-ichi Life Holdings, Inc.",Prime,Financial Services,Insurance - Life,insurance,life_insurance,,第一生命ホールディングス,Prime,,"Dai-ichi Life Holdings, Inc.",JPX,Financial Services,Insurance - Life,EQUITY,JPY,Japan,https://www.dai-ichi-life-hd.com,ok
8766.T,"Tokio Marine Holdings, Inc.",Prime,Financial Services,Insurance - Property & Casualty,insurance,p_and_c_insurance,,東京海上ホールディングス,Prime,,"Tokio Marine Holdings, Inc.",JPX,Financial Services,Insurance - Property & Casualty,EQUITY,JPY,Japan,https://www.tokiomarinehd.com,ok
8771.T,"eGuarantee, Inc.",Prime,Financial Services,Credit Services,leasing,leasing,,イー・ギャランティ,Prime,,"eGuarantee, Inc.",JPX,Financial Services,Credit Services,EQUITY,JPY,Japan,https://www.eguarantee.co.jp,ok
8793.T,NEC Capital Solutions Limited,Prime,Industrials,Rental & Leasing Services,leasing,leasing,,ＮＥＣキャピタルソリューション,Prime,,NEC Capital Solutions Limited,JPX,Industrials,Rental & Leasing Services,EQUITY,JPY,Japan,https://www.necap.co.jp,ok
8795.T,"T&D Holdings, Inc.",Prime,Financial Services,Insurance - Life,insurance,life_insurance,,Ｔ＆Ｄホールディングス,Prime,,"T&D Holdings, Inc.",JPX,Financial Services,Insurance - Life,EQUITY,JPY,Japan,https://www.td-holdings.co.jp,ok
8798.T,"Advance Create Co., Ltd.",Prime,Financial Services,Insurance - Diversified,insurance,insurance,,アドバンスクリエイト,Prime,,"Advance Create Co., Ltd.",JPX,Financial Services,Insurance - Diversified,EQUITY,JPY,Japan,https://www.advancecreate.co.jp,ok
8801.T,"Mitsui Fudosan Co., Ltd.",Prime,Real Estate,Real Estate - Diversified,non_financial,non_financial,,三井不動産,Prime,,"Mitsui Fudosan Co., Ltd.",JPX,Real Estate,Real Estate - Diversified,EQUITY,JPY,Japan,https://www.mitsuifudosan.co.jp,ok
8802.T,"Mitsubishi Estate Co., Ltd.",Prime,Real Estate,Real Estate - Diversified,non_financial,non_financial,,三菱地所,Prime,,"Mitsubishi Estate Co., Ltd.",JPX,Real Estate,Real Estate - Diversified,EQUITY,JPY,Japan,https://www.mec.co.jp,ok
8803.T,"Heiwa Real Estate Co., Ltd.",Prime,Real Estate,Real Estate - Diversified,non_financial,non_financial,,平和不動産,Prime,,"Heiwa Real Estate Co., Ltd.",JPX,Real Estate,Real Estate - Diversified,EQUITY,JPY,Japan,https://www.heiwa-net.co.jp,ok
8804.T,"Tokyo Tatemono Co., Ltd.",Prime,Real Estate,Real Estate Services,non_financial,non_financial,,東京建物,Prime,,"Tokyo Tatemono Co., Ltd.",JPX,Real Estate,Real Estate Services,EQUITY,JPY,Japan,https://www.tatemono.com,ok
8818.T,"Keihanshin Building Co., Ltd.",Prime,Real Estate,Real Estate Services,non_financial,non_financial,,京阪神ビルディング,Prime,,"Keihanshin Building Co., Ltd.",JPX,Real Estate,Real Estate Services,EQUITY,JPY,Japan,https://www.keihanshin.co.jp,ok
8830.T,"Sumitomo Realty & Development Co., Ltd.",Prime,Real Estate,Real Estate Services,non_financial,non_financial,,住友不動産,Prime,,"Sumitomo Realty & Development Co., Ltd.",JPX,Real Estate,Real Estate Services,EQUITY,JPY,Japan,https://www.sumitomo-rd.co.jp,ok
8848.T,Leopalace21 Corporation,Prime,Real Estate,Real Estate Services,non_financial,non_financial,,レオパレス２１,Prime,,Leopalace21 Corporation,JPX,Real Estate,Real Estate Services,EQUITY,JPY,Japan,https://www.leopalace21.com,ok
8850.T,Starts Corporation Inc.,Prime,Real Estate,Real Estate - Diversified,non_financial,non_financial,,スターツコーポレーション,Prime,,Starts Corporation Inc.,JPX,Real Estate,Real Estate - Diversified,EQUITY,JPY,Japan,https://www.starts.co.jp,ok
8860.T,Fuji Corporation Limited,Prime,Real Estate,Real Estate Services,non_financial,non_financial,,フジ住宅,Prime,,Fuji Corporation Limited,JPX,Real Estate,Real Estate Services,EQUITY,JPY,Japan,https://www.fuji-jutaku.co.jp,ok
8876.T,"Relo Group, Inc.",Prime,Industrials,Specialty Business Services,non_financial,non_financial,,リログループ,Prime,,"Relo Group, Inc.",JPX,Industrials,Specialty Business Services,EQUITY,JPY,Japan,https://www.relo.jp,ok
8877.T,Eslead Corporation,Prime,Real Estate,Real Estate - Development,non_financial,non_financial,,エスリード,Prime,,Eslead Corporation,JPX,Real Estate,Real Estate - Development,EQUITY,JPY,Japan,https://www.eslead.co.jp,ok
8881.T,"NISSHIN GROUP HOLDINGS Company, Limited",Prime,Real Estate,Real Estate Services,non_financial,non_financial,,日神グループホールディングス,Prime,,"NISSHIN GROUP HOLDINGS Company, Limited",JPX,Real Estate,Real Estate Services,EQUITY,JPY,Japan,https://www.nisshin-hd.co.jp,ok
8892.T,ES-CON JAPAN Ltd.,Prime,Real Estate,Real Estate - Development,non_financial,non_financial,,エスコン,Prime,,ES-CON JAPAN Ltd.,JPX,Real Estate,Real Estate - Development,EQUITY,JPY,Japan,https://www.es-conjapan.co.jp,ok
8897.T,"MIRARTH HOLDINGS,Inc.",Prime,Real Estate,Real Estate - Development,non_financial,non_financial,,ＭＩＲＡＲＴＨホールディングス,Prime,,"MIRARTH HOLDINGS,Inc.",JPX,Real Estate,Real Estate - Development,EQUITY,JPY,Japan,https://mirarth.co.jp,ok
8919.T,"KATITAS CO., Ltd.",Prime,Consumer Cyclical,Residential Construction,non_financial,non_financial,,カチタス,Prime,,"KATITAS CO., Ltd.",JPX,Consumer Cyclical,Residential Construction,EQUITY,JPY,Japan,https://katitas.jp,ok
8923.T,Tosei Corporation,Prime,Real Estate,Real Estate - Diversified,non_financial,non_financial,,トーセイ,Prime,,Tosei Corporation,JPX,Real Estate,Real Estate - Diversified,EQUITY,JPY,Japan,https://www.toseicorp.co.jp,ok
8934.T,"Sun Frontier Fudousan Co., Ltd.",Prime,Real Estate,Real Estate Services,non_financial,non_financial,,サンフロンティア不動産,Prime,,"Sun Frontier Fudousan Co., Ltd.",JPX,Real Estate,Real Estate Services,EQUITY,JPY,Japan,https://www.sunfrt.co.jp,ok
8935.T,"FJ Next Holdings Co., Ltd.",Prime,Real Estate,Real Estate - Diversified,non_financial,non_financial,,ＦＪネクストホールディングス,Prime,,"FJ Next Holdings Co., Ltd.",JPX,Real Estate,Real Estate - Diversified,EQUITY,JPY,Japan,https://www.fjnext-hd.co.jp,ok
8999.T,Grandy House Corporation,Prime,Real Estate,Real Estate Services,non_financial,non_financial,,グランディハウス,Prime,,Grandy House Corporation,JPX,Real Estate,Real Estate Services,EQUITY,JPY,Japan,https://www.grandy.co.jp,ok
9001.T,"Tobu Railway Co., Ltd.",Prime,Industrials,Railroads,non_financial,non_financial,,東武鉄道,Prime,,"Tobu Railway Co., Ltd.",JPX,Industrials,Railroads,EQUITY,JPY,Japan,https://www.tobu.co.jp,ok
9003.T,"Sotetsu Holdings, Inc.",Prime,Industrials,Conglomerates,non_financial,non_financial,,相鉄ホールディングス,Prime,,"Sotetsu Holdings, Inc.",JPX,Industrials,Conglomerates,EQUITY,JPY,Japan,https://www.sotetsu.co.jp,ok
9005.T,Tokyu Corporation,Prime,Consumer Cyclical,Department Stores,non_financial,non_financial,,東急,Prime,,Tokyu Corporation,JPX,Consumer Cyclical,Department Stores,EQUITY,JPY,Japan,https://www.tokyu.co.jp,ok
9006.T,Keikyu Corporation,Prime,Industrials,Conglomerates,non_financial,non_financial,,京浜急行電鉄,Prime,,Keikyu Corporation,JPX,Industrials,Conglomerates,EQUITY,JPY,Japan,https://www.keikyu.co.jp,ok
9007.T,"Odakyu Electric Railway Co., Ltd.",Prime,Industrials,Railroads,non_financial,non_financial,,小田急電鉄,Prime,,"Odakyu Electric Railway Co., Ltd.",JPX,Industrials,Railroads,EQUITY,JPY,Japan,https://www.odakyu.jp,ok
9008.T,Keio Corporation,Prime,Industrials,Conglomerates,non_financial,non_financial,,京王電鉄,Prime,,Keio Corporation,JPX,Industrials,Conglomerates,EQUITY,JPY,Japan,https://www.keio.co.jp,ok
9009.T,"Keisei Electric Railway Co., Ltd.",Prime,Industrials,Railroads,non_financial,non_financial,,京成電鉄,Prime,,"Keisei Electric Railway Co., Ltd.",JPX,Industrials,Railroads,EQUITY,JPY,Japan,https://www.keisei.co.jp,ok
9010.T,"Fuji Kyuko Co., Ltd.",Prime,Industrials,Conglomerates,non_financial,non_financial,,富士急行,Prime,,"Fuji Kyuko Co., Ltd.",JPX,Industrials,Conglomerates,EQUITY,JPY,Japan,https://www.fujikyu.co.jp,ok
9020.T,East Japan Railway Company,Prime,Industrials,Railroads,non_financial,non_financial,,東日本旅客鉄道,Prime,,East Japan Railway Company,JPX,Industrials,Railroads,EQUITY,JPY,Japan,https://www.jreast.co.jp,ok
9021.T,West Japan Railway Company,Prime,Industrials,Railroads,non_financial,non_financial,,西日本旅客鉄道,Prime,,West Japan Railway Company,JPX,Industrials,Railroads,EQUITY,JPY,Japan,https://www.westjr.co.jp,ok
9022.T,Central Japan Railway Company,Prime,Industrials,Railroads,non_financial,non_financial,,東海旅客鉄道,Prime,,Central Japan Railway Company,JPX,Industrials,Railroads,EQUITY,JPY,Japan,https://jr-central.co.jp,ok
9023.T,TOKYO METRO CO LTD,Prime,Industrials,Railroads,non_financial,non_financial,,東京地下鉄,Prime,,TOKYO METRO CO LTD,JPX,Industrials,Railroads,EQUITY,JPY,Japan,https://www.tokyometro.jp/index.html,ok
9024.T,Seibu Holdings Inc.,Prime,Industrials,Conglomerates,non_financial,non_financial,,西武ホールディングス,Prime,,Seibu Holdings Inc.,JPX,Industrials,Conglomerates,EQUITY,JPY,Japan,https://www.seibuholdings.co.jp,ok
9025.T,"Konoike Transport Co.,Ltd.",Prime,Industrials,Integrated Freight & Logistics,non_financial,non_financial,,鴻池運輸,Prime,,"Konoike Transport Co.,Ltd.",JPX,Industrials,Integrated Freight & Logistics,EQUITY,JPY,Japan,https://www.konoike.net,ok
9031.T,"Nishi-Nippon Railroad Co., Ltd.",Prime,Industrials,Railroads,non_financial,non_financial,,西日本鉄道,Prime,,"Nishi-Nippon Railroad Co., Ltd.",JPX,Industrials,Railroads,EQUITY,JPY,Japan,https://www.nishitetsu.co.jp,ok
